id,q1_1,q1_2,q1_3,op,q2_1,q2_2,q2_3
6199,8,7,11,-,5,5,11
6200,6,2,11,-,2,1,11
6201,7,3,5,-,3,1,5
6202,6,4,5,-,1,1,5
6203,5,5,11,-,3,1,11
6204,6,10,11,-,2,1,11
6205,7,6,7,-,2,2,7
6206,8,6,7,-,3,5,7
6207,6,3,7,-,3,1,7
6208,7,4,5,-,6,1,5
6209,4,5,11,-,1,2,11
6210,6,3,7,-,5,1,7
6211,3,5,7,-,2,2,7
6212,9,5,7,-,8,1,7
6213,9,2,7,-,8,1,7
6214,5,4,5,-,3,2,5
6215,4,10,11,-,2,3,11
6216,6,2,5,-,5,1,5
6217,5,5,11,-,4,1,11
6218,6,10,11,-,2,1,11
6219,3,9,11,-,1,1,11
6220,5,7,11,-,2,2,11
6221,8,7,11,-,7,1,11
6222,9,4,5,-,8,2,5
6223,5,2,11,-,1,1,11
6224,7,3,5,-,6,2,5
6225,7,3,5,-,4,2,5
6226,8,9,11,-,6,6,11
6227,6,6,7,-,2,3,7
6228,6,3,5,-,2,2,5
6229,8,3,5,-,5,2,5
6230,7,4,5,-,6,2,5
6231,6,2,5,-,3,1,5
6232,4,3,11,-,1,1,11
6233,9,2,5,-,5,1,5
6234,9,2,3,-,8,1,3
6235,3,4,5,-,1,2,5
6236,4,4,7,-,1,1,7
6237,8,10,11,-,5,4,11
6238,4,4,7,-,3,2,7
6239,3,5,7,-,1,4,7
6240,5,5,11,-,1,4,11
6241,6,2,7,-,1,1,7
6242,4,5,7,-,1,2,7
6243,9,4,5,-,4,1,5
6244,9,6,11,-,5,4,11
6245,5,2,11,-,4,1,11
6246,9,3,5,-,1,2,5
6247,4,5,7,-,2,1,7
6248,4,4,5,-,2,2,5
6249,9,4,5,-,6,2,5
6250,6,7,11,-,2,1,11
6251,8,3,5,-,7,2,5
6252,3,4,5,-,1,3,5
6253,4,5,7,-,2,4,7
6254,3,4,7,-,2,2,7
6255,3,6,7,-,1,4,7
6256,5,9,11,-,2,3,11
6257,5,5,7,-,3,2,7
6258,6,9,11,-,1,2,11
6259,9,3,5,-,6,2,5
6260,4,7,11,-,3,4,11
6261,3,2,11,-,2,1,11
6262,3,4,5,-,2,3,5
6263,5,5,11,-,2,1,11
6264,9,2,11,-,5,1,11
6265,7,4,7,-,1,1,7
6266,4,4,5,-,3,1,5
6267,8,3,7,-,1,1,7
6268,9,2,5,-,8,1,5
6269,5,2,5,-,2,1,5
6270,7,2,7,-,5,1,7
6271,5,8,11,-,2,1,11
6272,6,3,7,-,3,1,7
6273,7,4,7,-,5,2,7
6274,4,4,5,-,1,2,5
6275,8,4,11,-,5,3,11
6276,5,4,7,-,4,2,7
6277,9,6,7,-,8,3,7
6278,5,8,11,-,2,7,11
6279,4,5,7,-,1,4,7
6280,8,4,5,-,3,2,5
6281,4,3,5,-,3,2,5
6282,7,3,11,-,2,2,11
6283,3,6,11,-,2,5,11
6284,4,4,11,-,1,1,11
6285,7,4,5,-,5,2,5
6286,6,4,7,-,3,1,7
6287,8,3,5,-,7,1,5
6288,3,4,5,-,2,2,5
6289,7,3,5,-,2,2,5
6290,8,10,11,-,5,2,11
6291,9,7,11,-,6,3,11
6292,4,3,11,-,2,1,11
6293,7,3,7,-,1,2,7
6294,9,4,5,-,8,3,5
6295,9,6,11,-,5,2,11
6296,5,2,7,-,4,1,7
6297,7,10,11,-,1,3,11
6298,4,5,7,-,3,2,7
6299,6,2,7,-,4,1,7
6300,7,6,7,-,6,5,7
6301,4,4,7,-,1,2,7
6302,8,5,11,-,3,1,11
6303,5,4,7,-,3,3,7
6304,6,3,7,-,2,2,7
6305,4,4,5,-,1,3,5
6306,5,3,11,-,2,2,11
6307,7,4,11,-,4,2,11
6308,5,2,5,-,4,1,5
6309,3,5,7,-,1,3,7
6310,4,6,7,-,1,4,7
6311,3,7,11,-,1,6,11
6312,8,5,7,-,3,1,7
6313,6,6,7,-,5,5,7
6314,8,2,5,-,2,1,5
6315,7,10,11,-,2,8,11
6316,7,5,7,-,3,1,7
6317,4,2,7,-,3,1,7
6318,4,8,11,-,1,5,11
6319,3,2,5,-,1,1,5
6320,6,3,5,-,2,1,5
6321,8,2,11,-,6,1,11
6322,4,4,5,-,3,2,5
6323,6,4,11,-,4,3,11
6324,7,10,11,-,4,9,11
6325,9,2,11,-,7,1,11
6326,6,3,5,-,3,2,5
6327,4,2,11,-,3,1,11
6328,5,4,7,-,4,3,7
6329,3,4,11,-,1,1,11
6330,4,3,7,-,3,2,7
6331,3,4,5,-,2,1,5
6332,4,2,7,-,3,1,7
6333,8,9,11,-,5,1,11
6334,7,6,7,-,4,5,7
6335,7,5,7,-,2,3,7
6336,8,4,5,-,2,2,5
6337,8,2,5,-,6,1,5
6338,8,6,7,-,5,5,7
6339,9,4,7,-,2,1,7
6340,6,4,5,-,2,2,5
6341,9,3,5,-,1,1,5
6342,8,3,7,-,2,1,7
6343,3,8,11,-,1,7,11
6344,9,6,7,-,3,5,7
6345,9,3,5,-,4,2,5
6346,6,2,11,-,3,1,11
6347,7,4,7,-,3,2,7
6348,6,3,5,-,3,1,5
6349,3,2,7,-,2,1,7
6350,6,3,5,-,5,2,5
6351,3,4,7,-,1,3,7
6352,5,3,5,-,1,1,5
6353,4,3,11,-,1,1,11
6354,7,10,11,-,4,8,11
6355,5,2,7,-,1,1,7
6356,3,3,11,-,1,1,11
6357,7,2,7,-,3,1,7
6358,8,3,5,-,5,2,5
6359,3,9,11,-,2,3,11
6360,4,2,5,-,2,1,5
6361,6,3,7,-,1,2,7
6362,3,7,11,-,2,2,11
6363,8,2,5,-,2,1,5
6364,6,4,7,-,3,1,7
6365,9,2,7,-,5,1,7
6366,4,4,5,-,2,3,5
6367,5,5,11,-,3,4,11
6368,5,6,11,-,4,2,11
6369,8,2,7,-,1,1,7
6370,7,3,5,-,1,2,5
6371,9,3,7,-,7,2,7
6372,5,3,11,-,2,1,11
6373,9,3,7,-,7,2,7
6374,9,5,7,-,6,4,7
6375,5,5,7,-,3,4,7
6376,6,7,11,-,4,2,11
6377,7,5,7,-,1,2,7
6378,4,5,11,-,3,4,11
6379,4,9,11,-,1,6,11
6380,3,8,11,-,2,6,11
6381,3,2,7,-,1,1,7
6382,8,2,11,-,1,1,11
6383,5,3,7,-,4,1,7
6384,5,5,7,-,1,2,7
6385,6,8,11,-,2,1,11
6386,7,5,11,-,2,4,11
6387,4,3,11,-,3,1,11
6388,3,8,11,-,1,5,11
6389,9,3,11,-,1,2,11
6390,4,5,11,-,1,2,11
6391,6,4,5,-,4,1,5
6392,7,4,7,-,5,1,7
6393,4,5,7,-,2,4,7
6394,5,3,5,-,4,1,5
6395,4,3,11,-,2,2,11
6396,6,5,7,-,3,3,7
6397,3,3,11,-,2,1,11
6398,3,6,11,-,1,2,11
6399,9,2,5,-,6,1,5
6400,4,4,11,-,1,3,11
6401,7,4,5,-,2,1,5
6402,9,2,5,-,6,1,5
6403,3,8,11,-,1,3,11
6404,6,2,5,-,5,1,5
6405,5,2,7,-,3,1,7
6406,6,6,11,-,2,3,11
6407,6,8,11,-,3,2,11
6408,7,4,11,-,6,2,11
6409,7,4,11,-,5,1,11
6410,5,5,7,-,1,4,7
6411,9,5,11,-,3,1,11
6412,5,3,11,-,3,1,11
6413,7,4,7,-,5,2,7
6414,6,4,7,-,3,2,7
6415,4,8,11,-,2,1,11
6416,5,4,5,-,2,1,5
6417,9,2,7,-,3,1,7
6418,6,5,7,-,2,3,7
6419,5,10,11,-,4,7,11
6420,6,5,11,-,2,3,11
6421,3,3,5,-,2,2,5
6422,7,3,5,-,1,1,5
6423,4,2,7,-,2,1,7
6424,8,6,11,-,5,5,11
6425,7,2,11,-,1,1,11
6426,4,6,7,-,2,3,7
6427,8,7,11,-,7,3,11
6428,5,6,11,-,2,1,11
6429,5,4,5,-,3,3,5
6430,6,3,7,-,2,2,7
6431,3,6,11,-,2,1,11
6432,6,4,7,-,4,2,7
6433,3,3,11,-,2,1,11
6434,7,7,11,-,2,3,11
6435,3,5,7,-,2,1,7
6436,8,3,5,-,3,1,5
6437,9,4,7,-,7,1,7
6438,5,3,7,-,2,2,7
6439,4,7,11,-,3,2,11
6440,3,4,11,-,2,1,11
6441,5,2,11,-,3,1,11
6442,6,6,7,-,1,1,7
6443,5,6,7,-,1,2,7
6444,8,2,5,-,5,1,5
6445,5,2,11,-,4,1,11
6446,7,3,11,-,5,1,11
6447,3,4,5,-,2,2,5
6448,9,4,5,-,8,1,5
6449,7,5,7,-,2,2,7
6450,9,2,7,-,8,1,7
6451,8,8,11,-,1,3,11
6452,5,2,5,-,4,1,5
6453,7,10,11,-,2,2,11
6454,7,4,7,-,4,3,7
6455,9,5,7,-,5,1,7
6456,6,5,7,-,2,4,7
6457,6,8,11,-,5,4,11
6458,4,5,7,-,1,3,7
6459,6,4,11,-,3,1,11
6460,8,5,11,-,6,3,11
6461,9,3,5,-,8,2,5
6462,8,4,7,-,6,3,7
6463,6,6,7,-,1,4,7
6464,9,4,5,-,2,3,5
6465,8,5,11,-,6,2,11
6466,8,3,7,-,7,2,7
6467,5,4,7,-,4,3,7
6468,6,2,5,-,2,1,5
6469,5,3,11,-,3,2,11
6470,7,2,5,-,5,1,5
6471,4,5,7,-,3,3,7
6472,9,4,5,-,7,2,5
6473,3,4,7,-,2,2,7
6474,7,7,11,-,2,6,11
6475,8,7,11,-,3,4,11
6476,4,3,7,-,2,1,7
6477,7,6,7,-,6,4,7
6478,5,7,11,-,4,4,11
6479,9,5,11,-,6,1,11
6480,3,5,7,-,1,2,7
6481,3,5,11,-,1,2,11
6482,6,4,7,-,2,1,7
6483,3,2,5,-,1,1,5
6484,8,10,11,-,3,8,11
6485,7,2,5,-,4,1,5
6486,7,3,7,-,3,2,7
6487,3,5,7,-,1,4,7
6488,6,4,5,-,3,3,5
6489,3,3,7,-,1,1,7
6490,6,4,11,-,2,3,11
6491,4,2,11,-,3,1,11
6492,3,6,11,-,1,1,11
6493,7,4,11,-,3,1,11
6494,6,2,11,-,2,1,11
6495,5,5,7,-,2,2,7
6496,8,3,7,-,6,1,7
6497,6,2,11,-,3,1,11
6498,6,2,11,-,2,1,11
6499,5,6,7,-,4,3,7
6500,5,3,11,-,4,2,11
6501,5,5,11,-,3,1,11
6502,8,3,5,-,4,2,5
6503,5,7,11,-,4,5,11
6504,7,4,5,-,5,3,5
6505,4,4,7,-,1,3,7
6506,5,10,11,-,3,7,11
6507,3,8,11,-,2,4,11
6508,7,4,11,-,3,1,11
6509,9,4,5,-,5,2,5
6510,4,3,7,-,3,2,7
6511,7,8,11,-,5,6,11
6512,4,3,5,-,2,2,5
6513,6,4,7,-,4,1,7
6514,4,6,7,-,2,2,7
6515,8,8,11,-,7,7,11
6516,4,4,7,-,2,3,7
6517,6,6,7,-,1,3,7
6518,8,2,5,-,1,1,5
6519,6,3,5,-,2,1,5
6520,9,4,5,-,4,1,5
6521,3,5,11,-,2,3,11
6522,4,4,11,-,1,1,11
6523,7,4,11,-,3,2,11
6524,8,9,11,-,3,7,11
6525,3,3,5,-,1,2,5
6526,3,9,11,-,2,7,11
6527,7,3,5,-,6,1,5
6528,6,3,7,-,1,2,7
6529,4,4,5,-,3,1,5
6530,5,4,5,-,1,2,5
6531,6,4,7,-,5,2,7
6532,4,4,5,-,1,1,5
6533,4,7,11,-,1,6,11
6534,5,4,5,-,1,2,5
6535,7,6,7,-,3,5,7
6536,4,5,7,-,3,1,7
6537,3,7,11,-,2,2,11
6538,4,6,11,-,3,3,11
6539,5,9,11,-,1,1,11
6540,3,8,11,-,1,4,11
6541,9,4,7,-,8,1,7
6542,9,4,5,-,1,1,5
6543,6,4,5,-,1,3,5
6544,9,6,11,-,2,1,11
6545,4,3,5,-,1,1,5
6546,8,3,7,-,4,2,7
6547,5,3,5,-,2,1,5
6548,9,5,11,-,5,2,11
6549,8,2,11,-,2,1,11
6550,7,6,7,-,4,1,7
6551,4,5,11,-,1,3,11
6552,8,8,11,-,7,2,11
6553,6,2,7,-,4,1,7
6554,3,4,11,-,2,2,11
6555,7,3,7,-,3,2,7
6556,3,3,7,-,1,1,7
6557,7,6,11,-,6,2,11
6558,9,4,5,-,3,3,5
6559,9,8,11,-,2,5,11
6560,9,6,7,-,1,2,7
6561,7,8,11,-,2,6,11
6562,6,2,7,-,3,1,7
6563,3,9,11,-,2,3,11
6564,6,3,7,-,5,2,7
6565,5,3,7,-,4,2,7
6566,7,10,11,-,4,3,11
6567,5,7,11,-,3,4,11
6568,4,9,11,-,1,5,11
6569,8,2,5,-,1,1,5
6570,6,7,11,-,5,5,11
6571,5,3,7,-,4,1,7
6572,6,10,11,-,1,3,11
6573,6,4,5,-,2,3,5
6574,9,6,7,-,8,4,7
6575,7,9,11,-,4,6,11
6576,9,6,11,-,2,1,11
6577,3,4,5,-,2,3,5
6578,4,4,7,-,1,1,7
6579,9,3,11,-,5,2,11
6580,8,2,11,-,1,1,11
6581,5,4,7,-,2,3,7
6582,4,5,7,-,1,4,7
6583,7,3,5,-,2,1,5
6584,6,5,7,-,1,3,7
6585,8,4,7,-,2,3,7
6586,4,4,5,-,1,3,5
6587,9,3,11,-,3,2,11
6588,8,3,11,-,5,1,11
6589,7,4,5,-,2,3,5
6590,7,3,11,-,4,1,11
6591,7,2,7,-,6,1,7
6592,3,7,11,-,2,3,11
6593,6,4,7,-,5,1,7
6594,4,9,11,-,2,6,11
6595,3,4,7,-,1,2,7
6596,7,3,5,-,1,1,5
6597,9,5,7,-,2,1,7
6598,5,6,7,-,4,3,7
6599,7,4,11,-,2,2,11
6600,6,4,5,-,4,3,5
6601,4,2,5,-,2,1,5
6602,8,7,11,-,5,1,11
6603,9,6,7,-,5,5,7
6604,4,7,11,-,1,4,11
6605,5,2,11,-,2,1,11
6606,7,4,7,-,2,3,7
6607,6,4,11,-,1,1,11
6608,8,3,11,-,7,2,11
6609,6,4,5,-,3,1,5
6610,3,4,11,-,2,3,11
6611,4,9,11,-,3,7,11
6612,8,5,7,-,3,1,7
6613,5,4,11,-,3,2,11
6614,3,10,11,-,1,8,11
6615,8,10,11,-,4,8,11
6616,4,9,11,-,3,7,11
6617,9,4,7,-,4,3,7
6618,7,3,5,-,3,2,5
6619,9,3,11,-,4,1,11
6620,4,3,7,-,1,1,7
6621,6,3,5,-,2,1,5
6622,6,8,11,-,1,4,11
6623,3,3,7,-,1,2,7
6624,6,8,11,-,1,3,11
6625,7,4,7,-,3,3,7
6626,5,5,11,-,4,1,11
6627,9,3,7,-,5,1,7
6628,5,5,7,-,2,1,7
6629,4,5,7,-,3,4,7
6630,9,2,7,-,6,1,7
6631,8,6,11,-,7,5,11
6632,7,2,5,-,4,1,5
6633,3,10,11,-,2,4,11
6634,5,6,7,-,1,2,7
6635,7,9,11,-,5,7,11
6636,7,9,11,-,1,5,11
6637,3,4,5,-,1,1,5
6638,5,2,5,-,2,1,5
6639,3,4,11,-,2,2,11
6640,7,6,7,-,3,3,7
6641,6,5,11,-,4,3,11
6642,9,9,11,-,6,4,11
6643,3,3,7,-,2,1,7
6644,6,3,5,-,4,1,5
6645,5,5,7,-,1,4,7
6646,9,2,5,-,5,1,5
6647,5,8,11,-,2,4,11
6648,7,3,7,-,1,2,7
6649,6,4,5,-,4,1,5
6650,8,4,5,-,6,3,5
6651,9,4,7,-,4,3,7
6652,5,6,11,-,1,5,11
6653,3,3,7,-,2,1,7
6654,5,3,11,-,1,1,11
6655,7,5,7,-,3,2,7
6656,6,10,11,-,1,9,11
6657,9,7,11,-,5,3,11
6658,3,9,11,-,2,3,11
6659,5,9,11,-,3,4,11
6660,8,9,11,-,4,1,11
6661,7,3,5,-,5,1,5
6662,5,4,7,-,3,2,7
6663,4,3,5,-,3,2,5
6664,3,2,11,-,2,1,11
6665,8,4,11,-,1,1,11
6666,3,5,7,-,2,3,7
6667,8,3,11,-,6,1,11
6668,6,10,11,-,2,2,11
6669,4,7,11,-,1,2,11
6670,9,8,11,-,2,7,11
6671,9,3,11,-,5,2,11
6672,4,6,11,-,1,5,11
6673,6,3,5,-,4,2,5
6674,7,3,11,-,2,2,11
6675,4,6,7,-,3,2,7
6676,7,3,7,-,2,1,7
6677,3,5,7,-,2,3,7
6678,9,3,5,-,6,1,5
6679,3,9,11,-,2,4,11
6680,4,6,7,-,1,2,7
6681,8,5,11,-,1,2,11
6682,9,3,5,-,3,2,5
6683,5,3,5,-,2,1,5
6684,9,7,11,-,7,6,11
6685,9,10,11,-,5,2,11
6686,6,6,7,-,3,4,7
6687,5,2,11,-,4,1,11
6688,6,4,5,-,4,2,5
6689,9,3,5,-,3,2,5
6690,5,4,7,-,1,2,7
6691,4,2,5,-,1,1,5
6692,4,6,11,-,3,3,11
6693,4,3,11,-,3,2,11
6694,9,4,5,-,3,2,5
6695,5,3,7,-,1,1,7
6696,5,3,5,-,3,1,5
6697,6,6,11,-,1,4,11
6698,3,8,11,-,1,7,11
6699,7,2,7,-,6,1,7
6700,9,5,11,-,7,1,11
6701,9,4,7,-,6,1,7
6702,6,4,7,-,3,1,7
6703,5,3,5,-,2,1,5
6704,7,4,11,-,6,3,11
6705,5,3,7,-,2,1,7
6706,8,2,5,-,5,1,5
6707,7,6,11,-,3,4,11
6708,6,5,7,-,5,1,7
6709,6,4,5,-,5,3,5
6710,4,3,7,-,1,1,7
6711,5,6,7,-,4,4,7
6712,8,3,5,-,6,2,5
6713,5,9,11,-,2,8,11
6714,6,2,7,-,3,1,7
6715,7,2,7,-,4,1,7
6716,5,6,7,-,3,2,7
6717,7,3,11,-,5,1,11
6718,3,5,7,-,2,4,7
6719,6,6,7,-,1,5,7
6720,6,8,11,-,5,7,11
6721,8,5,11,-,3,4,11
6722,6,2,5,-,4,1,5
6723,9,6,7,-,3,3,7
6724,7,4,5,-,4,2,5
6725,6,3,5,-,3,2,5
6726,9,9,11,-,1,1,11
6727,3,3,5,-,1,2,5
6728,8,5,7,-,6,1,7
6729,5,5,7,-,3,2,7
6730,6,9,11,-,2,3,11
6731,6,5,11,-,5,1,11
6732,8,3,7,-,7,2,7
6733,6,3,7,-,4,1,7
6734,8,4,5,-,4,3,5
6735,4,2,5,-,3,1,5
6736,4,7,11,-,2,6,11
6737,9,2,11,-,6,1,11
6738,8,9,11,-,7,6,11
6739,6,4,11,-,1,3,11
6740,5,6,7,-,1,1,7
6741,6,2,7,-,2,1,7
6742,3,8,11,-,1,2,11
6743,7,6,11,-,4,4,11
6744,4,8,11,-,3,4,11
6745,8,8,11,-,4,1,11
6746,5,5,7,-,4,3,7
6747,7,8,11,-,6,1,11
6748,7,10,11,-,1,7,11
6749,3,3,7,-,2,1,7
6750,6,7,11,-,1,4,11
6751,9,5,7,-,3,3,7
6752,7,4,7,-,6,1,7
6753,8,7,11,-,3,6,11
6754,3,10,11,-,2,4,11
6755,9,10,11,-,5,5,11
6756,4,8,11,-,2,5,11
6757,4,5,7,-,3,3,7
6758,7,4,11,-,2,3,11
6759,6,6,7,-,4,3,7
6760,7,5,11,-,1,2,11
6761,6,7,11,-,4,5,11
6762,8,5,7,-,5,4,7
6763,8,4,5,-,1,3,5
6764,6,3,11,-,2,1,11
6765,4,3,7,-,2,2,7
6766,9,4,7,-,1,3,7
6767,3,3,11,-,2,2,11
6768,5,6,7,-,3,2,7
6769,4,3,7,-,2,1,7
6770,7,3,5,-,6,2,5
6771,3,3,11,-,1,1,11
6772,5,5,11,-,4,4,11
6773,7,3,11,-,1,2,11
6774,6,8,11,-,3,2,11
6775,5,10,11,-,2,5,11
6776,9,2,5,-,8,1,5
6777,5,4,5,-,3,2,5
6778,5,9,11,-,3,6,11
6779,3,4,5,-,2,3,5
6780,7,5,11,-,3,3,11
6781,5,10,11,-,3,9,11
6782,7,5,7,-,5,4,7
6783,3,7,11,-,1,2,11
6784,4,8,11,-,1,3,11
6785,5,8,11,-,2,3,11
6786,5,4,5,-,3,3,5
6787,7,4,7,-,6,1,7
6788,9,10,11,-,2,2,11
6789,9,3,7,-,5,1,7
6790,9,4,5,-,7,3,5
6791,8,3,7,-,4,1,7
6792,8,4,5,-,6,3,5
6793,9,4,7,-,1,3,7
6794,3,7,11,-,1,5,11
6795,8,4,11,-,6,1,11
6796,7,5,11,-,4,4,11
6797,9,10,11,-,7,1,11
6798,7,4,5,-,4,3,5
6799,5,4,7,-,4,2,7
6800,4,7,11,-,3,2,11
6801,4,2,7,-,1,1,7
6802,5,3,5,-,3,2,5
6803,9,6,11,-,5,2,11
6804,6,6,7,-,1,2,7
6805,6,9,11,-,1,7,11
6806,8,6,11,-,3,4,11
6807,3,2,11,-,1,1,11
6808,7,4,7,-,3,2,7
6809,6,3,7,-,4,2,7
6810,3,7,11,-,1,3,11
6811,8,4,7,-,2,1,7
6812,6,3,5,-,4,1,5
6813,8,2,7,-,7,1,7
6814,7,5,7,-,5,3,7
6815,5,7,11,-,1,5,11
6816,7,5,11,-,2,2,11
6817,3,5,7,-,2,2,7
6818,5,4,5,-,2,2,5
6819,4,4,7,-,3,3,7
6820,9,4,5,-,2,3,5
6821,8,3,5,-,2,1,5
6822,9,6,7,-,7,4,7
6823,6,3,11,-,1,2,11
6824,3,7,11,-,2,1,11
6825,3,6,11,-,2,5,11
6826,3,4,7,-,1,1,7
6827,9,4,5,-,2,2,5
6828,5,3,7,-,1,1,7
6829,8,5,7,-,2,1,7
6830,6,5,7,-,3,2,7
6831,9,4,5,-,4,2,5
6832,5,3,5,-,1,1,5
6833,4,4,11,-,2,1,11
6834,5,4,7,-,4,3,7
6835,9,6,7,-,7,3,7
6836,3,3,7,-,1,2,7
6837,8,3,5,-,6,1,5
6838,8,2,5,-,2,1,5
6839,9,2,7,-,1,1,7
6840,4,4,11,-,2,2,11
6841,9,3,11,-,3,1,11
6842,6,3,5,-,2,2,5
6843,6,2,5,-,1,1,5
6844,5,2,11,-,3,1,11
6845,9,4,11,-,3,1,11
6846,5,4,5,-,4,3,5
6847,6,4,11,-,4,1,11
6848,4,3,11,-,2,1,11
6849,3,4,11,-,2,1,11
6850,9,6,7,-,7,4,7
6851,8,6,11,-,4,5,11
6852,9,9,11,-,7,3,11
6853,3,4,11,-,1,2,11
6854,4,3,7,-,2,2,7
6855,7,8,11,-,1,2,11
6856,5,5,11,-,4,4,11
6857,5,5,11,-,1,1,11
6858,5,3,5,-,3,1,5
6859,4,2,5,-,1,1,5
6860,9,10,11,-,7,5,11
6861,7,2,5,-,2,1,5
6862,5,3,5,-,2,2,5
6863,7,5,11,-,5,2,11
6864,4,5,11,-,3,1,11
6865,6,7,11,-,5,4,11
6866,5,3,5,-,3,2,5
6867,8,5,7,-,3,4,7
6868,8,3,7,-,1,2,7
6869,7,10,11,-,6,9,11
6870,6,5,7,-,1,1,7
6871,4,4,5,-,3,2,5
6872,8,4,5,-,2,1,5
6873,8,4,5,-,6,3,5
6874,4,2,11,-,2,1,11
6875,8,2,7,-,2,1,7
6876,3,8,11,-,2,2,11
6877,5,6,7,-,2,2,7
6878,7,2,11,-,5,1,11
6879,8,6,11,-,7,4,11
6880,4,10,11,-,2,2,11
6881,3,10,11,-,2,1,11
6882,5,3,5,-,4,2,5
6883,8,4,7,-,3,1,7
6884,5,7,11,-,4,4,11
6885,9,3,5,-,6,1,5
6886,9,8,11,-,2,4,11
6887,7,5,7,-,1,1,7
6888,3,3,11,-,2,1,11
6889,4,4,11,-,3,3,11
6890,5,3,11,-,4,1,11
6891,7,2,11,-,3,1,11
6892,8,6,11,-,3,2,11
6893,9,4,7,-,7,1,7
6894,8,2,7,-,3,1,7
6895,9,5,7,-,4,1,7
6896,5,4,5,-,1,1,5
6897,3,4,7,-,2,1,7
6898,4,4,11,-,2,1,11
6899,6,3,7,-,5,1,7
6900,5,4,5,-,1,1,5
6901,3,4,11,-,1,3,11
6902,3,3,7,-,1,1,7
6903,7,3,7,-,6,2,7
6904,9,5,11,-,6,2,11
6905,7,2,7,-,4,1,7
6906,6,7,11,-,2,6,11
6907,4,8,11,-,2,5,11
6908,8,3,7,-,5,2,7
6909,5,5,7,-,2,1,7
6910,9,10,11,-,6,4,11
6911,7,6,11,-,4,5,11
6912,3,6,11,-,2,1,11
6913,8,2,7,-,5,1,7
6914,7,7,11,-,6,1,11
6915,3,2,7,-,1,1,7
6916,9,5,7,-,6,2,7
6917,9,8,11,-,2,7,11
6918,8,3,5,-,3,1,5
6919,9,6,7,-,2,2,7
6920,6,3,11,-,1,1,11
6921,9,4,5,-,8,2,5
6922,8,3,5,-,3,2,5
6923,9,3,11,-,1,2,11
6924,9,5,7,-,3,2,7
6925,4,4,7,-,2,1,7
6926,9,10,11,-,1,6,11
6927,3,5,11,-,2,4,11
6928,9,3,5,-,7,1,5
6929,9,2,11,-,8,1,11
6930,3,3,7,-,2,1,7
6931,4,6,11,-,2,2,11
6932,7,6,7,-,3,5,7
6933,8,3,7,-,6,1,7
6934,4,7,11,-,3,1,11
6935,7,5,7,-,2,2,7
6936,4,9,11,-,1,7,11
6937,9,8,11,-,4,7,11
6938,5,6,11,-,3,2,11
6939,6,3,5,-,2,2,5
6940,6,2,7,-,5,1,7
6941,5,7,11,-,4,2,11
6942,7,4,5,-,5,1,5
6943,7,3,7,-,1,1,7
6944,4,10,11,-,1,6,11
6945,7,8,11,-,3,6,11
6946,8,10,11,-,5,7,11
6947,6,6,7,-,3,1,7
6948,9,2,7,-,7,1,7
6949,8,4,5,-,4,2,5
6950,3,8,11,-,2,5,11
6951,8,3,7,-,1,1,7
6952,6,2,7,-,2,1,7
6953,6,8,11,-,2,5,11
6954,8,4,7,-,2,1,7
6955,5,8,11,-,2,4,11
6956,4,7,11,-,3,3,11
6957,8,10,11,-,6,4,11
6958,3,4,11,-,2,2,11
6959,5,3,7,-,2,2,7
6960,8,3,7,-,5,1,7
6961,8,4,7,-,1,3,7
6962,6,4,7,-,5,3,7
6963,9,10,11,-,2,9,11
6964,8,4,7,-,4,1,7
6965,7,6,11,-,3,2,11
6966,3,9,11,-,2,6,11
6967,9,3,5,-,5,2,5
6968,9,2,11,-,6,1,11
6969,6,6,7,-,1,1,7
6970,5,4,5,-,3,3,5
6971,8,3,11,-,5,2,11
6972,8,5,7,-,3,3,7
6973,3,6,11,-,2,3,11
6974,4,3,11,-,3,1,11
6975,5,10,11,-,2,2,11
6976,9,2,7,-,8,1,7
6977,5,4,7,-,2,3,7
6978,9,5,7,-,8,1,7
6979,6,3,5,-,5,1,5
6980,7,7,11,-,4,1,11
6981,9,7,11,-,7,1,11
6982,6,4,5,-,3,2,5
6983,9,7,11,-,1,5,11
6984,7,5,7,-,2,3,7
6985,8,3,5,-,5,1,5
6986,8,9,11,-,2,7,11
6987,6,5,7,-,2,3,7
6988,6,5,7,-,3,3,7
6989,4,3,11,-,3,2,11
6990,6,5,11,-,3,4,11
6991,9,4,5,-,4,3,5
6992,9,8,11,-,8,3,11
6993,8,3,7,-,1,1,7
6994,5,4,7,-,4,3,7
6995,4,5,7,-,3,4,7
6996,5,6,7,-,3,5,7
6997,4,10,11,-,3,5,11
6998,5,2,7,-,2,1,7
6999,5,4,5,-,4,2,5
7000,7,2,5,-,2,1,5
7001,6,8,11,-,4,6,11
7002,9,3,11,-,8,1,11
7003,7,2,7,-,1,1,7
7004,6,3,11,-,5,1,11
7005,9,5,11,-,3,2,11
7006,9,3,7,-,6,1,7
7007,7,3,11,-,1,1,11
7008,6,3,7,-,4,1,7
7009,7,8,11,-,1,3,11
7010,3,5,7,-,1,1,7
7011,3,5,7,-,1,4,7
7012,5,4,5,-,4,3,5
7013,4,4,5,-,3,3,5
7014,8,4,11,-,7,3,11
7015,7,4,5,-,6,3,5
7016,7,4,5,-,2,2,5
7017,5,4,11,-,4,3,11
7018,9,4,5,-,3,3,5
7019,8,4,5,-,5,1,5
